FAC_PARTY_ID,SERVICE_TYPE_CD,NAME,ADDRESS_1,ADDRESS_2,CITY,POSTAL_CODE,LATITUDE,LONGITUDE,PHONE,WEBSITE,EMAIL,OP_WEEKDAY_YN,OP_WEEKEND_YN,OP_STAT_HOLIDAY_YN,OP_OVERNIGHT_YN,OP_EXT_WEEKDAY_BEFORE6AM_YN,OP_EXT_WEEKDAY_AFTER7PM_YN,SRVC_UNDER36_YN,SRVC_30MOS_5YRS_YN,SRVC_LICPRE_YN,SRVC_OOS_KINDER_YN,SRVC_OOS_GR1_AGE12_YN,LANG_CANTONESE_YN,LANG_PUNJABI_YN,LANG_MANDARIN_YN,LANG_FRENCH_YN,LANG_SPANISH_YN,LANG_OTHER_YN,PROVIDE_CD_MEALS,PROVIDE_CD_PICKUP,PRESCHOOL_MORNING_YN,PRESCHOOL_MIDDAY_YN,PRESCHOOL_AFTERNOON_YN,ABORIGINAL_PROGRAMMING_YN,ACCOMMODATE_SPECIAL_NEEDS,ECE_CERTIFICATION_YN,ELF_PROGRAMMING_YN,VACANCY_SRVC_UNDER36,VACANCY_SRVC_30MOS_5YRS,VACANCY_SRVC_LICPRE,VACANCY_SRVC_OOS_GR1_AGE12,VACANCY_LAST_UPDATE,HA_FAC_INSPEC_RPTS,IS_INCOMPLETE_IND,IS_CCFRI_AUTH,IS_DUPLICATE,popup
1667,Licensed Family,Star Shine Daycare,1795 Peters Rd,,North Vancouver,V7J 1Y7,49.341399,-123.024619,604-379-6307,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2026-01-15,https://inspections.vcha.ca/ChildCare/Table,N,Y,N,Star Shine Daycare<br>Licensed Family<br>604-379-6307<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
1668,Licensed Group,Enjoy Learning Childcare,10454 Tamarack Cres,,Maple Ridge,V2W 1B5,49.195376,-122.563323,604-380-1906,,,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Extra fee,Not offered,N,N,N,N,N,Y,Y,Y,N,N,N,2026-01-14,http://www.healthspace.ca/fha/childcare,N,Y,N,Enjoy Learning Childcare<br>Licensed Group<br>604-380-1906<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
1669,Licensed Group,Cefa Early Learning Jacombs - Group (30 Months To Schoolage),3351 Jacombs Rd,,Richmond,V6V 1Z6,49.189854,-123.081042,778-832-1066,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2026-01-28,https://inspections.vcha.ca/ChildCare/Table,N,Y,N,Cefa Early Learning Jacombs - Group (30 Months To Schoolage)<br>Licensed Group<br>778-832-1066<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
1670,Licensed Group,Cefa Early Learning Jacombs - Group (Under 36 Months),3351 Jacombs Rd,,Richmond,V6V 1Z6,49.189854,-123.081042,778-832-1066,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2026-01-28,https://inspections.vcha.ca/ChildCare/Table,N,Y,N,Cefa Early Learning Jacombs - Group (Under 36 Months)<br>Licensed Group<br>778-832-1066<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
1671,Licensed Group,Agassiz/Harrison Childcare Centres,6660 Pioneer Ave,,Agassiz,V0M 1A1,49.240246,-121.778609,604-378-9227,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2026-01-15,http://www.healthspace.ca/fha/childcare,N,Y,N,Agassiz/Harrison Childcare Centres<br>Licensed Group<br>604-378-9227<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
1672,Licensed Group,Five Talents Childcare Center Ltd.,8500 Calder Rd,,Richmond,V7C 3P2,49.15125,-123.168009,778-968-1978,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2026-01-18,https://inspections.vcha.ca/ChildCare/Table,N,Y,N,Five Talents Childcare Center Ltd.<br>Licensed Group<br>778-968-1978<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
1673,Licensed Group,Service De Garde La Marelle,590 65Th Ave W,,Vancouver,V6P 2P8,49.21093,-123.11943,604-999-6914,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Not offered,Not offered,N,N,N,N,N,N,N,N,N,N,N,2026-02-02,https://inspections.vcha.ca/ChildCare/Table,N,Y,N,Service De Garde La Marelle<br>Licensed Group<br>604-999-6914<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
1674,Licensed Group,Full O'beans Child Care/Beansprout It Care,3120 Tillicum Rd,,Victoria,V9A 6T2,48.454389,-123.400642,250-360-1148,,,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,Included in fee,Not offered,N,N,N,N,Y,Y,Y,N,N,N,N,2026-01-29,https://www.healthspace.ca/clients/viha/viha_website.nsf/CCFL-Main?OpenView,N,Y,N,Full O'beans Child Care/Beansprout It Care<br>Licensed Group<br>250-360-1148<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
1675,Licensed Family,Timber Tots Dayhome,1631 Juniper Dr,,Campbell River,V9W 6W8,49.979782,-125.23714,780-788-5473,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2026-01-15,https://www.healthspace.ca/clients/viha/viha_website.nsf/CCFL-Main?OpenView,N,Y,N,Timber Tots Dayhome<br>Licensed Family<br>780-788-5473<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
1676,Licensed Family,Best Friends Daycare,35264 Mcewen Ave,,Mission,V2V 0G2,49.156557,-122.247733,604-826-7139,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2026-01-15,http://www.healthspace.ca/fha/childcare,N,Y,N,Best Friends Daycare<br>Licensed Family<br>604-826-7139<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
1677,Licensed Group,Small Explorers Family Daycare,5488 Tatton Station Rd,,100 Mile House,V0K 2E1,51.705801,-121.321128,250-395-6695,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2026-01-15,https://hedgehogportal.interiorhealth.ca/ChildCare/Map,N,Y,N,Small Explorers Family Daycare<br>Licensed Group<br>250-395-6695<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
1678,Licensed Group,ymca Chetwynd After School Care,5000 46 St,,Chetwynd,V0C 1J0,55.695508,-121.613352,250-961-7046,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Not offered,Not offered,N,N,N,N,N,N,N,N,N,N,N,2026-01-06,https://www.healthspace.ca/Clients/NHA/NHA_Website.nsf/CCFL-Frameset,N,Y,N,ymca Chetwynd After School Care<br>Licensed Group<br>250-961-7046<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
1679,Licensed Group,ymca Ecole' Frank Ross School Age Child Care,1000 92 Ave,,Dawson Creek,V1G 1C1,55.771785,-120.230891,250-961-7046,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Not offered,Not offered,N,N,N,N,N,N,N,N,N,N,N,2026-01-06,https://www.healthspace.ca/Clients/NHA/NHA_Website.nsf/CCFL-Frameset,N,Y,N,ymca Ecole' Frank Ross School Age Child Care<br>Licensed Group<br>250-961-7046<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
1680,Licensed Group,ymca Crescent Park School Age Child Care,9300 17 St,,Dawson Creek,V1J 4A6,55.770049,-120.249541,250-961-7046,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Not offered,Not offered,N,N,N,N,N,N,N,N,N,N,N,2026-01-06,https://www.healthspace.ca/Clients/NHA/NHA_Website.nsf/CCFL-Frameset,N,Y,N,ymca Crescent Park School Age Child Care<br>Licensed Group<br>250-961-7046<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
1681,Licensed Group,Back In Nature Childcare Inc,480 30Th St Se,,Salmon Arm,V1E 1J5,50.696355,-119.249913,250-833-3556,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2026-01-15,https://hedgehogportal.interiorhealth.ca/ChildCare/Map,N,Y,N,Back In Nature Childcare Inc<br>Licensed Group<br>250-833-3556<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
1682,Licensed Group,Strathcona Montessori Group,377 Keefer St,,Vancouver,V6A 0E4,49.279445,-123.095792,604-569-2169,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2026-02-02,https://inspections.vcha.ca/ChildCare/Table,N,Y,N,Strathcona Montessori Group<br>Licensed Group<br>604-569-2169<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
1683,Licensed Group,Bbbs Nbc Asc Quinson,251 Ogilvie St S,,Prince George,V2M 3M4,53.923274,-122.788991,250-563-7410,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2026-01-16,https://www.healthspace.ca/Clients/NHA/NHA_Website.nsf/CCFL-Frameset,N,Y,N,Bbbs Nbc Asc Quinson<br>Licensed Group<br>250-563-7410<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
1684,Licensed Group,Little Citizens Early Learning Centre,3718 Glenway Rd,,West Kelowna,V4T 1E2,49.826423,-119.647378,250-801-9931,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2026-01-31,https://hedgehogportal.interiorhealth.ca/ChildCare/Map,N,Y,N,Little Citizens Early Learning Centre<br>Licensed Group<br>250-801-9931<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
1685,Licensed Family,Stepping Stones Daycare,8291 North Fork Rd,,Grand Forks,V0H 1H2,49.040148,-118.475601,250-443-4517,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,N,2026-02-05,https://hedgehogportal.interiorhealth.ca/ChildCare/Map,N,Y,N,Stepping Stones Daycare<br>Licensed Family<br>250-443-4517<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
1686,Licensed Group,Olive Grove Oceanside,300-758 Harbourside Dr,,North Vancouver,V7P 3R7,49.314873,-123.093453,778-340-9330,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2026-01-17,https://inspections.vcha.ca/ChildCare/Table,N,Y,N,Olive Grove Oceanside<br>Licensed Group<br>778-340-9330<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
1687,Licensed Family,Rainbow Montessori,11345 230 St,,Maple Ridge,V2X 0E8,49.208097,-122.585894,604-724-9950,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,N,2026-02-03,http://www.healthspace.ca/fha/childcare,N,Y,N,Rainbow Montessori<br>Licensed Family<br>604-724-9950<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
1688,Licensed Group,Blue Spruce Montessori Childrens House,3302 25Th Ave E,,Vancouver,V5R 1J8,49.247846,-123.033042,604-375-4953,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2026-01-19,https://inspections.vcha.ca/ChildCare/Table,N,Y,N,Blue Spruce Montessori Childrens House<br>Licensed Group<br>604-375-4953<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
1689,Licensed Group,The Big Playhouse,249 E 57Th Ave,,Vancouver,V5X 1S6,49.218676,-123.100586,604-724-0439,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2026-01-15,https://inspections.vcha.ca/ChildCare/Table,N,Y,N,The Big Playhouse<br>Licensed Group<br>604-724-0439<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
1690,Licensed Group,The Big Playhouse,249 57Th Ave E,,Vancouver,V5X 1S6,49.218676,-123.100586,604-724-0439,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2026-01-15,https://inspections.vcha.ca/ChildCare/Table,N,Y,N,The Big Playhouse<br>Licensed Group<br>604-724-0439<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
1691,Licensed Group,Osoyoos Elementary School Seamless Day,8507 68Th Ave,,Osoyoos,V0H 1V0,49.029324,-119.466884,250-485-4444,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,Y,2026-02-04,https://hedgehogportal.interiorhealth.ca/ChildCare/Map,N,N,N,Osoyoos Elementary School Seamless Day<br>Licensed Group<br>250-485-4444<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: Y<br>
1692,Licensed Family,Busy Crocodile Clarke,2325 Clarke St,,Port Moody,V3H 1Y9,49.277492,-122.85991,778-232-1562,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2026-01-14,http://www.healthspace.ca/fha/childcare,N,Y,N,Busy Crocodile Clarke<br>Licensed Family<br>778-232-1562<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
1693,Licensed Group,Starlight Child Care Centre,8486 16Th Ave,,Burnaby,V3N 1S3,49.231529,-122.917995,778-389-9669,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2026-01-15,http://www.healthspace.ca/fha/childcare,N,Y,N,Starlight Child Care Centre<br>Licensed Group<br>778-389-9669<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
1694,Licensed Group,Sunny Hills Montessori Ltd.,259 Seymour St,,Kamloops,V2C 2E7,50.67444,-120.335039,250-851-1764,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,Y,2026-01-15,https://hedgehogportal.interiorhealth.ca/ChildCare/Map,N,Y,N,Sunny Hills Montessori Ltd.<br>Licensed Group<br>250-851-1764<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: Y<br>
1695,Licensed Family,Les Petits Aventuriers,2178 Skyline Dr,,Garibaldi Highlands,V0N 1T0,49.738935,-123.126047,604-815-7296,,,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,Included in fee,Extra fee,N,N,N,N,N,N,N,N,N,N,N,2025-11-21,https://inspections.vcha.ca/ChildCare/Table,N,N,N,Les Petits Aventuriers<br>Licensed Family<br>604-815-7296<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
1696,Licensed Group,Junior Einstein's Academy,10787 128 St,,Surrey,V3T 3A2,49.198897,-122.867967,604-719-1171,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2026-01-15,http://www.healthspace.ca/fha/childcare,N,Y,N,Junior Einstein's Academy<br>Licensed Group<br>604-719-1171<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
1697,Licensed Group,Fleetwood Early Learning Center,101&102-8431 160 St,,Surrey,V4N 0V6,49.156135,-122.779083,778-951-3352,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,N,2026-01-16,http://www.healthspace.ca/fha/childcare,N,Y,N,Fleetwood Early Learning Center<br>Licensed Group<br>778-951-3352<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
1698,Licensed Group,Gateway Children's Centre,163 Oriole Rd,,Kamloops,V2C 4N8,50.678053,-120.27197,250-371-0519,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,Y,2026-01-28,https://hedgehogportal.interiorhealth.ca/ChildCare/Map,N,Y,N,Gateway Children's Centre<br>Licensed Group<br>250-371-0519<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: Y<br>
1699,Licensed Family,Chibi And Friends Daycare,3361 Veteran St,,Victoria,V8P 4N1,48.452965,-123.328548,250-634-2723,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,N,2026-01-15,https://www.healthspace.ca/clients/viha/viha_website.nsf/CCFL-Main?OpenView,N,Y,N,Chibi And Friends Daycare<br>Licensed Family<br>250-634-2723<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
1700,Licensed Group,Taylin Child Care - Fort Langley,9160 Church St,,Langley,V1M 2R6,49.168856,-122.577243,604-349-4066,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,Y,2026-01-15,http://www.healthspace.ca/fha/childcare,N,Y,N,Taylin Child Care - Fort Langley<br>Licensed Group<br>604-349-4066<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: Y<br>
1701,Licensed Group,Cefa Early Learning Abbotsford – Highstreet,3122 Mt Lehman Rd,,Abbotsford,V2T 0C5,49.057946,-122.378506,604-425-3800,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,N,2026-01-15,http://www.healthspace.ca/fha/childcare,N,Y,N,Cefa Early Learning Abbotsford – Highstreet<br>Licensed Group<br>604-425-3800<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
1702,Licensed Group,Bee Haven- Town Centre,101-2770 Valley Centre Ave,,North Vancouver,V7J 0C8,49.33388,-123.039783,604-216-7616,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2026-01-15,https://inspections.vcha.ca/ChildCare/Table,N,Y,N,Bee Haven- Town Centre<br>Licensed Group<br>604-216-7616<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
